"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","Alencar et al.","Ford  Modified","Multi-criteria","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi","an_slope_prec","an_slope_et0","score_perc"
"1276",2005-06-29,0,1,0,0,0,0,0,1,0,0.420549086232763,0.2056774748174,0.771201311716124,-1.30883010101603,20.789,1.24218968903572,0.863580126819069,16.05,0,23.8172,27.994,34.6292,-0.923408968574395,0.323445665130186,41,-0.836419837778463,0.403245746331142,23
"1277",2005-06-30,0,1,0,0,0,0,0,1,0,0.13659490971557,0.117169820659375,0.093300933406181,0.851267914036135,25.126,1.07775105387277,1.11891817326266,14.769,14.5,24.0942,32.019,32.5916,-0.923408968574395,0.38530534440468,41,-0.836419837778463,0.403245746331142,23
"1278",2005-07-01,0,1,0,0,0,0,0,1,0,0.13659490971557,0.117169820659375,0.093300933406181,0.851267914036135,29.962,1.53797833139519,1.63278346689846,13.948,1.4,24.0942,32.019,32.5916,-0.923408968574395,0.38530534440468,41,-0.836419837778463,0.403245746331142,23
"1279",2005-07-02,0,1,0,0,0,0,0,1,0,0.13659490971557,0.117169820659375,0.093300933406181,0.851267914036135,27.234,3.06922142632917,2.5675808241815,16.186,0,24.0942,32.019,32.5916,-1.08684977700182,0.38530534440468,59,-0.987851223220399,0.484502905113093,50
"1280",2005-07-03,0,1,0,0,0,0,0,1,0,0.13659490971557,0.117169820659375,0.093300933406181,0.851267914036135,25.418,2.89557165329472,2.30607135220997,18.839,0,24.0942,32.019,32.5916,-1.08684977700182,0.38530534440468,59,-0.987851223220399,0.484502905113093,50
"1281",2005-07-04,0,1,0,0,0,0,0,1,0,0.13659490971557,0.117169820659375,0.093300933406181,0.851267914036135,23.832,4.07349078041416,2.71178395467906,19.728,1.5,24.0942,32.019,32.5916,-1.08684977700182,0.38530534440468,59,-0.987851223220399,0.484502905113093,50
"1282",2005-07-05,0,1,0,0,0,0,0,1,0,-0.47200137882876,-0.197933966385037,-1.36947536865544,-0.554619563798385,22.889,1.93561124356289,1.66274690082982,12.311,0.2,22.8324,28.3078,32.3568,-1.08684977700182,0.585666451400589,59,-0.987851223220399,0.484502905113093,50
"1283",2005-07-06,0,1,0,0,0,0,0,1,0,-0.47200137882876,-0.197933966385037,-1.36947536865544,-0.554619563798385,22.437,2.3346709717595,1.70517781037453,13.217,0.2,22.8324,28.3078,32.3568,-1.08684977700182,0.585666451400589,59,-0.987851223220399,0.484502905113093,50
"1284",2005-07-07,0,1,0,0,0,0,0,1,0,-0.47200137882876,-0.197933966385037,-1.36947536865544,-0.554619563798385,22.649,0.648748134813793,0.84167138753203,11.7,4.6,22.8324,28.3078,32.3568,-1.08684977700182,0.585666451400589,59,-0.987851223220399,0.484502905113093,50
"1285",2005-07-08,0,1,0,0,0,0,0,1,0,-0.47200137882876,-0.197933966385037,-1.36947536865544,-0.554619563798385,23.356,1.8929931116165,1.7187431265187,12.576,0,22.8324,28.3078,32.3568,-1.08684977700182,0.585666451400589,59,-0.987851223220399,0.484502905113093,50
